data/misc/Wine_quality.csv stop 0.25 m 0 Nrows 1599 Nxcols 10 how interpolate %small 58 %large 29
data/misc/Wine_quality.csv stop 0.25 m 0 Nrows 1599 Nxcols 10 how avearge %small 35 %large 41
data/misc/Wine_quality.csv stop 0.25 m 100 Nrows 1599 Nxcols 10 how interpolate %small 48 %large 37
data/misc/Wine_quality.csv stop 0.25 m 100 Nrows 1599 Nxcols 10 how avearge %small 33 %large 44
data/misc/Wine_quality.csv stop 0.25 m 50 Nrows 1599 Nxcols 10 how interpolate %small 40 %large 42
data/misc/Wine_quality.csv stop 0.25 m 50 Nrows 1599 Nxcols 10 how avearge %small 33 %large 45
data/misc/Wine_quality.csv stop 0.5 m 0 Nrows 1599 Nxcols 10 how interpolate %small 58 %large 29
data/misc/Wine_quality.csv stop 0.5 m 0 Nrows 1599 Nxcols 10 how avearge %small 31 %large 43
data/misc/Wine_quality.csv stop 0.5 m 100 Nrows 1599 Nxcols 10 how interpolate %small 48 %large 37
data/misc/Wine_quality.csv stop 0.5 m 100 Nrows 1599 Nxcols 10 how avearge %small 33 %large 44
data/misc/Wine_quality.csv stop 0.5 m 50 Nrows 1599 Nxcols 10 how interpolate %small 44 %large 39
data/misc/Wine_quality.csv stop 0.5 m 50 Nrows 1599 Nxcols 10 how avearge %small 31 %large 47
